Customer ID,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Score,Segment
5333c18e-b6f7-4b4b-84f5-6061141630a3,886,1,703.82,3,2,3,323,Others
5347cda2-fbc8-4afd-af59-3d2b146250c0,2171,1,805.76,1,2,3,123,Others
535e7e42-44ad-4ccc-be69-94baa991443c,1173,1,205.71,3,2,1,321,Others
537b458e-98be-4375-beb8-ae7a7b888ed7,17,1,1039.37,5,2,3,523,New
53805625-e9d5-494f-a651-c6d1377f79d2,1310,1,1434.04,2,2,4,224,Others
5384acea-8b60-444e-8b32-003b9fa76921,1938,1,320.54,1,2,2,122,Others
53a80034-4e21-404a-8ed0-dca24860aac6,638,1,301.39,4,2,1,421,Others
541c2c4e-f797-49bc-a074-da1b89a61ca4,167,1,636.7,5,2,2,522,New
5421728d-2485-4ccf-b08c-7787a6e79044,645,1,944.34,4,2,3,423,Others
5425c36d-8ba3-481a-aae6-15013353c0d7,2018,1,1823.7,1,2,4,124,Others
543c6b2f-3b5d-42d2-a4c2-1019e439f677,370,1,1603.32,5,2,4,524,New
543d4494-13ed-439f-8635-0ac9160b63ea,1259,1,267.13,3,2,1,321,Others
54579c18-6979-430f-b1b1-f4d2e7ab46b6,2080,1,1447.53,1,2,4,124,Others
545b7c0c-1ad7-4cf3-a12a-15732754c337,1062,1,1611.6,3,2,4,324,Others
54b9e985-3059-4ada-b723-8dd0d141c968,1436,1,385.75,2,2,2,222,Others
54d9116b-1531-49a8-ac4e-415b2a431d04,1911,1,165.5,1,2,1,121,Others
551d887b-f273-4d4b-8fe5-1d3fe5b886f5,954,1,659.95,3,2,2,322,Others
553c7de9-e74d-4366-97b7-81ee5dc61ad9,1465,1,2341.61,2,2,5,225,Others
55547294-b53e-4e5c-98c5-5f733a54e5fb,1082,1,613.65,3,2,2,322,Others
5554fe51-e5ec-4db9-b44b-b0387ea260b2,898,1,29.57,3,2,1,321,Others
55abbdcf-46ed-40fc-834c-09a5ba0879d6,1806,1,765.12,1,2,3,123,Others
55d7605c-eda1-4095-b07d-798be4368934,1857,1,1212.85,1,2,3,123,Others
55f4fd57-734c-4cc0-938f-1933a92cfbea,234,1,144.57,5,2,1,521,New
560c0a20-8851-45a8-8422-e14eac211327,1443,1,787.27,2,2,3,223,Others
561b327e-4e06-4730-879c-cf1a56883b2a,1464,1,2513.3,2,2,5,225,Others
5661790a-62a5-4ed4-83f2-9fe37fe52afb,1210,1,1225.89,3,2,3,323,Others
5669680a-7869-4fb2-87af-72b5d4067a64,52,1,3296.72,5,2,5,525,New
56743d55-415f-4d0b-a6aa-9c5cc62a841e,867,1,382.16,4,2,2,422,Others
56c8a899-1916-4957-ac9c-64a1cebb1823,1123,1,302.64,3,2,2,322,Others
56e24e17-1708-4da7-8daf-9acb410a09bc,46,1,1327.45,5,2,4,524,New
570d9a94-569a-46b1-8497-7fa06e44ea83,1167,1,904.55,3,2,3,323,Others
5723d765-edc5-4284-89e6-ad7e59d61942,1503,1,65.7,2,2,1,221,Others
575dd75c-8c0e-4163-b75a-352d6a96ab36,1104,1,3494.46,3,2,5,325,Others
57720014-bf55-4ea1-a65e-063dffb7e01f,4,1,987.78,5,2,3,523,New
57dadf50-4054-4279-863c-8e4baa1177ff,1708,1,2410.73,2,2,5,225,Others
57faa818-b21f-4e18-a664-c87a3309ba47,2119,1,3312.15,1,2,5,125,Others
5821a7af-721a-435c-aee0-ed9d8c5064a1,1165,1,193.86,3,2,1,321,Others
582e053b-e095-4126-bcf5-a50074326bc8,523,1,991.09,4,2,3,423,Others
58559306-38c7-4eec-8064-be436fdec7bd,714,1,332.43,4,2,2,422,Others
586bb36f-4b6d-48ce-812b-860a78499eea,1566,1,503.26,2,2,2,222,Others
586ced57-6da4-4528-acf7-5a1d571d0ae7,2004,1,362.64,1,2,2,122,Others
5887ad05-0bde-462a-8ea6-7d7e72038dea,1031,1,486.76,3,2,2,322,Others
58963fb4-7e94-4ef4-ba64-6eca9ae2d383,715,1,652.04,4,2,2,422,Others
58abe6de-d34a-45e6-9316-54d93f49cb73,1125,1,1157.29,3,2,3,323,Others
58beaa69-1822-48a3-9e31-9031589f0ca6,751,1,1874.43,4,2,4,424,Others
58ce3683-1017-4c4e-83f9-3600100cda9d,364,1,3897.16,5,2,5,525,New
58ef6a60-c291-4ad8-9b09-a861c412a6cf,1397,1,385.54,2,2,2,222,Others
5916a156-3cc2-423f-815a-719d85c6bb1f,711,1,430.03,4,2,2,422,Others
5931db4a-9ba4-4bbf-956e-0a42058fca60,2082,1,1033.82,1,2,3,123,Others
593e641f-5b40-4b32-97b3-e0400aebf8a2,1988,1,2670.02,1,2,5,125,Others
593facfb-cc5a-452b-aee6-cc7ac581933a,1461,1,320.37,2,2,2,222,Others
5971238c-54c3-4f2d-9da2-7bfe38f1bf83,1066,1,2945.23,3,2,5,325,Others
59806a27-ab9c-4c14-839f-6caee2c78b3a,93,1,1096.67,5,2,3,523,New
59840b8b-7d18-43cb-bc76-01b5f93f73b1,797,1,585.01,4,2,2,422,Others
599539c1-e2c4-4b6f-92c7-0db8a618a5cb,1222,1,1487.56,3,2,4,324,Others
59d2420b-babe-4555-bd54-2f92446149d6,153,1,757.43,5,2,3,523,New
59d44a3e-bea6-49df-9699-bc6a9a776725,1842,1,304.97,1,2,2,122,Others
5a2ab734-1980-4eba-8d10-e259f9f1211f,905,1,3033.8,3,2,5,325,Others
5ab4367e-8bba-407a-baab-919d1b1486f9,290,1,1448.46,5,2,4,524,New
5abbc265-eab0-4a6e-a523-f3c4650bb013,894,1,464.96,3,2,2,322,Others
5af08d10-9328-4353-b44e-6eb113c8b27a,1133,1,2817.15,3,2,5,325,Others
5aff68d8-b522-41fb-bb0d-609513fd0566,1421,1,2556.64,2,2,5,225,Others
5b07f28a-c0fa-46c5-9e68-687c904fa412,1343,1,89.12,2,2,1,221,Others
5b170d2f-6f2f-439a-b77f-667adf8ee332,1467,1,1753.87,2,2,4,224,Others
5b2810ca-8d50-419f-b460-1967ae3cc7fa,843,1,631.05,4,2,2,422,Others
5b2df8f2-3e35-4365-88ae-4852a9f079fe,374,1,576.95,5,2,2,522,New
5b468093-0eb4-4026-b24d-0e2a95916ba8,1195,1,460.87,3,2,2,322,Others
5b52a69c-20f2-40e8-af43-f60cf771c4e6,679,1,450.11,4,2,2,422,Others
5bab861f-fef2-4a32-b307-49c943374592,1039,1,664.63,3,2,2,322,Others
5bcb02f9-e248-4011-b87c-430eb19b73a7,2014,1,95.79,1,2,1,121,Others
5bcc9cd0-fd2b-402b-9be3-365ee612e127,1320,1,2027.37,2,2,4,224,Others
5bf37bc7-4c55-470a-87d1-6597ac0747e8,217,1,782.0,5,2,3,523,New
5bf7585e-6143-4edb-9703-f389c5822d6f,1238,1,2420.47,3,2,5,325,Others
5c2146d9-1836-4d20-b9d9-b762c831dfca,1213,1,2742.16,3,2,5,325,Others
5cc68a92-de7c-4606-87fd-436314682bfc,1200,1,1218.46,3,2,3,323,Others
5cccad41-6bbf-4672-929a-9affd63105e9,620,1,492.92,4,2,2,422,Others
5cea0985-a266-4563-aab1-fb2674e0c797,340,1,2228.71,5,2,5,525,New
5d07cb90-8a9a-449f-a860-a7e68f1425b4,20,1,346.05,5,2,2,522,New
5d42e59f-7f75-4eea-b267-658fe293a2dc,1505,1,119.51,2,2,1,221,Others
5d4c960c-2502-4194-a01e-913c84506ad5,391,1,3093.28,5,2,5,525,New
5d5e32e2-280b-48a6-a3c7-cd6a026fc815,187,1,318.19,5,2,2,522,New
5d61ddec-6def-4c17-8594-18a32d114801,1868,1,1080.18,1,2,3,123,Others
5d63cd44-1f29-46e2-a043-fd89cc77503d,461,1,160.73,5,2,1,521,New
5d89c715-82d8-4433-aa6b-bdbde4e5004b,835,1,441.45,4,2,2,422,Others
5d94791a-8bab-439a-bf7d-c1ae0b9a8ca2,1032,1,1111.56,3,2,3,323,Others
5e14a223-44e2-43af-b28d-8aa3d1d181df,1413,1,3030.14,2,2,5,225,Others
5e544300-2bd6-404c-aa30-78be68ab2a8d,123,1,1034.73,5,2,3,523,New
5e5de608-d7a1-4b47-82dc-f8fd62591092,1947,1,499.63,1,2,2,122,Others
5e70fa8e-47e0-4076-99de-504f83827e49,920,1,1685.04,3,2,4,324,Others
5ec62f2d-2147-4fac-814f-7caa5247e3c3,151,1,260.93,5,2,1,521,New
5ece7c1f-46d3-411e-9d4f-90aff2d5570c,2136,1,454.9,1,2,2,122,Others
5edabc3e-ed74-484e-bf37-874ed8974803,143,1,1764.8,5,2,4,524,New
5efd90bf-6c10-4eaf-9c17-d86f8b5ccbcb,1167,1,2880.24,3,2,5,325,Others
5f39066b-e0e7-49cc-a004-6346429cc609,1047,1,214.49,3,2,1,321,Others
5f5503b5-9691-4b88-9306-eed7e5498f29,1190,1,218.73,3,2,1,321,Others
5f61538c-cb1c-46ea-9b17-4bac64c1f56d,435,1,2611.16,5,2,5,525,New
5f682704-8f0d-47e1-b567-73ecafafb83f,1925,1,386.85,1,2,2,122,Others
5f79c571-55fa-4c0b-b8d9-dc3869b72be3,158,1,536.17,5,2,2,522,New
5f7f90b5-8eca-4317-b086-d1504f38ee2c,1279,1,955.65,3,2,3,323,Others
5f7feffc-ee48-4016-a0de-0e8ca741aa8d,160,1,828.0,5,2,3,523,New
5f8f5912-c358-4420-8fbe-f043f6855932,614,1,755.4,4,2,3,423,Others
5fc0bd96-e2fd-4bd9-9406-abdb141d4e0f,1217,1,1344.95,3,2,4,324,Others
5fc447e3-87da-4959-85d3-0cb24f1db40f,843,1,797.76,4,2,3,423,Others
5fdb867c-5041-4050-9629-860248c9ff14,1363,1,1431.57,2,2,4,224,Others
5fdd7429-6cde-469f-88e7-a22f1e62c0f7,45,1,408.11,5,2,2,522,New
5fefe92f-dcfb-4a27-876d-58678dd27bff,2048,1,1050.44,1,2,3,123,Others
601c7679-1208-4625-bcd6-25cc29ad5e9f,175,1,631.63,5,2,2,522,New
6093a5d3-a006-46ee-a21c-bf10d4a15f9b,1675,1,797.64,2,2,3,223,Others
6095ed35-abcc-4c66-b202-204ec7b72a89,1509,1,759.7,2,2,3,223,Others
60b204e4-8193-4e16-ba53-70e37ece5bd2,371,1,351.79,5,2,2,522,New
60f413cd-bc9b-4ea7-b3b4-d38bd533fec7,1598,1,1153.15,2,2,3,223,Others
61054d14-c1d6-4e39-882c-034cbebdfd7e,1312,1,2705.38,2,2,5,225,Others
61131d64-6baf-49d5-b26d-46e18ee69ac5,378,1,108.05,5,2,1,521,New
6125fb79-5c0f-4f9a-a186-9d0ef89930c9,709,1,1904.57,4,2,4,424,Others
613609bf-2238-4d35-a7eb-510fbe447ba7,1078,1,1285.22,3,2,4,324,Others
6138c4f3-53ec-4c07-9147-b6b9a831040d,669,1,3655.4,4,2,5,425,Others
6138c5ca-5b92-4c19-9229-2743cc35566b,1690,1,89.5,2,2,1,221,Others
6146d081-e633-4d47-a169-815f73e68d0e,2028,1,1195.08,1,2,3,123,Others
6162116e-f51e-4e38-8f1d-8cf0798744d2,1571,1,3866.59,2,2,5,225,Others
616fd8fe-4e02-4ce4-96ea-e6d023c5f66b,1825,1,771.11,1,2,3,123,Others
618c272a-83fa-4dfc-8457-2d29475c375c,600,1,1480.61,4,2,4,424,Others
61e0b723-1883-4e3b-9b1a-2c1682ddfffe,1244,1,267.61,3,2,1,321,Others
61fc2847-ca88-41b1-bae5-426b8b729985,293,1,385.9,5,2,2,522,New
6213502a-978c-4b48-8150-37ff7f2e8c9c,900,1,448.62,3,2,2,322,Others
6236ff5b-fcbf-4e49-a493-090a083099bb,374,1,1597.01,5,2,4,524,New
623e1e85-adba-4ea0-ac4b-13539a50801a,1050,1,245.72,3,2,1,321,Others
6269775b-3bc3-445c-92cc-b9c1a4e5f015,672,1,3119.77,4,2,5,425,Others
627d82c5-17d0-4504-9b81-ae4d6bfee54a,2010,1,1578.92,1,2,4,124,Others
628ec741-3d08-498b-96ac-e3bb721bc4f2,1791,1,2058.34,1,2,4,124,Others
6293891e-050a-4747-b9fc-1ce3cc17710a,796,1,2175.95,4,2,5,425,Others
62a42450-6cbf-46b9-a0d0-ae65c2fc9438,846,1,1259.18,4,2,4,424,Others
62b316ac-b034-42c1-be1f-0768af0fda9c,311,1,2638.23,5,2,5,525,New
62e5fb16-9a9a-4ec5-8530-ed624649b932,1788,1,645.97,1,2,2,122,Others
633fb141-e699-4588-b073-1dfaef605560,1504,1,1445.58,2,2,4,224,Others
63761be5-6bda-46f8-9b71-97eb945d4403,36,1,313.57,5,2,2,522,New
63911647-d31c-43b4-a159-0f7c8ef20ca2,245,1,1076.4,5,2,3,523,New
6414478a-08b3-48f9-ba54-d0c9daf81e64,613,1,2255.84,4,2,5,425,Others
64376d46-4683-498c-8b23-048c5367e899,1315,1,738.26,2,2,3,223,Others
64452475-ed77-4a73-b5b0-fd69787a294f,1343,1,515.6,2,2,2,222,Others
644d7a99-daa8-49a0-a02f-bcab42cdb8be,683,1,1338.2,4,2,4,424,Others
646ac59d-0905-4f5a-abf2-8ee4f89e5147,1775,1,609.67,1,2,2,122,Others
6472470e-902a-4514-9308-d6d2167a960c,475,1,1666.57,5,2,4,524,New
64a36127-0926-4a68-ae13-6a1b0184d979,1690,1,925.0,2,2,3,223,Others
64a6ff6a-5aa4-4786-afda-adc304ebc144,1603,1,144.74,2,2,1,221,Others
64e472a0-b607-49cf-ac2a-e4fca7e99266,381,1,1569.26,5,2,4,524,New
64f9d241-6ae4-4065-9ea5-483a9be99a2b,839,1,885.02,4,2,3,423,Others
652fae47-10be-404a-b2ae-7f01bf8ff8fb,855,1,903.86,4,2,3,423,Others
6533154f-4f21-414d-96ba-fe0e686e9d9d,2066,1,2203.43,1,2,5,125,Others
65425deb-df07-409c-9905-15c516a14826,743,1,641.38,4,3,2,432,Potential Loyalist
654e3d0a-9a15-402e-80f2-f1a123d1cb22,783,1,1335.94,4,3,4,434,Potential Loyalist
6568c425-05a2-4867-85fc-8070735fab7f,456,1,530.71,5,3,2,532,Potential Loyalist
656be432-4841-4e80-aa65-df5f18e04bb8,783,1,1181.64,4,3,3,433,Potential Loyalist
6589301e-41ff-4e3e-b0b7-7fdb6924000e,1173,1,515.84,3,3,2,332,Potential Loyalist
659b2be7-690a-47d0-9621-4c4186190612,741,1,3179.27,4,3,5,435,Potential Loyalist
65a07793-fb60-481f-87a3-84ea5b72495a,1188,1,3439.82,3,3,5,335,Potential Loyalist
65dabbfd-0b9b-448c-8013-df9e85310092,1384,1,991.77,2,3,3,233,Others
65f2180d-0371-4498-8ec8-8cbe8f4c742f,1080,1,2162.02,3,3,5,335,Potential Loyalist
667a68aa-76c0-4d4a-a5b0-acbf9e35d1a1,2150,1,1194.17,1,3,3,133,At-Risk
66a87701-2ef3-4e93-aeed-602433041d15,1011,1,525.19,3,3,2,332,Potential Loyalist
66ae370d-3593-4452-89be-26deb7368ead,1270,1,423.15,3,3,2,332,Potential Loyalist
66d1ec5b-b543-4ab7-93b4-379d584c2fa6,648,1,903.9,4,3,3,433,Potential Loyalist
66e9d1bb-4bcb-45a0-af90-aae878bdf65f,504,1,151.72,4,3,1,431,Potential Loyalist
66f80761-a058-4b25-863f-1b82e21d0534,2146,1,923.94,1,3,3,133,At-Risk
672978f8-ddb7-4b25-aad5-a47679abbc16,76,1,1166.14,5,3,3,533,Potential Loyalist
6736c3ec-2587-4130-97b4-6f559414bab4,509,1,797.37,4,3,3,433,Potential Loyalist
6751983f-9323-4c70-84da-3640a42a8a0f,1477,1,1203.86,2,3,3,233,Others
67a67dfd-e606-42cf-a271-988ddc829911,958,1,879.07,3,3,3,333,Potential Loyalist
67b00c13-dd31-4da5-89b6-4d90a3858312,1836,1,520.29,1,3,2,132,At-Risk
67c49cc5-1d5a-4c5d-bce0-ea2f2b70f926,983,1,135.27,3,3,1,331,Potential Loyalist
67ce70ef-95aa-4c62-b55b-755b4a2fffb6,1712,1,1210.49,2,3,3,233,Others
682742ce-afca-4719-b72b-7d85ae985747,2164,1,3249.45,1,3,5,135,At-Risk
687b199e-ff9a-4ab0-8632-1ef01382eca6,1558,1,730.16,2,3,3,233,Others
687cf166-a193-4ef6-9880-e3e6be30e08a,1853,1,383.78,1,3,2,132,At-Risk
68aea67d-f3d5-476e-88d5-0701d2e827cc,1177,1,2223.21,3,3,5,335,Potential Loyalist
68c6c6c8-cb51-46d6-bf30-6e73f78dd9e4,935,1,1274.16,3,3,4,334,Potential Loyalist
68d8406a-8730-49f3-a819-04f0d6d22d1d,1012,1,747.04,3,3,3,333,Potential Loyalist
68f59000-ffe7-48db-ae5d-0726c2a420a3,2149,1,851.43,1,3,3,133,At-Risk
692957b4-4c1f-4a87-a6e3-c29e2703ee4b,80,1,3875.05,5,3,5,535,Potential Loyalist
692c8209-fdea-4856-a063-1b1f5314e65a,1013,1,387.98,3,3,2,332,Potential Loyalist
693988d2-9529-49f8-a661-33fe6a885471,1074,1,2385.28,3,3,5,335,Potential Loyalist
69938caf-4952-4b27-b98e-5322acf04270,333,1,551.12,5,3,2,532,Potential Loyalist
69ddde05-a645-492d-ada7-745670639ec1,1829,1,1911.13,1,3,4,134,At-Risk
6a0a600a-6c39-4041-8c15-54d5a1f0796d,394,1,675.31,5,3,3,533,Potential Loyalist
6a1b1773-9158-4952-8e30-0b78bfbce99c,1707,1,395.92,2,3,2,232,Others
6a2d044e-ebbd-4099-b5bb-dc9369b757bf,1005,1,38.73,3,3,1,331,Potential Loyalist
6a3f73b1-3573-4b0a-bb11-7f3c5116adb4,1781,1,398.47,1,3,2,132,At-Risk
6a904bb7-d89b-462a-b488-e23d82018663,1312,1,1798.25,2,3,4,234,Others
6aa9ddfd-28e3-4d83-ab1d-c619c59cb432,1454,1,234.21,2,3,1,231,Others
6aad1aa2-1000-41e0-a43c-c850afc4e63c,1640,1,1151.93,2,3,3,233,Others
6ab5c8f7-0c73-4b94-b3e3-072cc167da4b,728,1,67.29,4,3,1,431,Potential Loyalist
6abf3f8f-75f0-44d9-82cc-419e11af211c,851,1,3649.85,4,3,5,435,Potential Loyalist
6ac6af4c-3a38-49c6-b5ad-7785d70d338f,1243,1,753.32,3,3,3,333,Potential Loyalist
6af3c0be-1971-4801-8517-2f85e8e2a4cf,1993,1,553.98,1,3,2,132,At-Risk
6b7cfe15-77c3-465d-952e-f3fc4f993bf2,385,1,2448.03,5,3,5,535,Potential Loyalist
6ba29154-7ecb-43ae-88b6-fb07edf20dac,1266,1,1384.74,3,3,4,334,Potential Loyalist
6c0bfe51-0f94-483f-8efc-e4c69168902b,180,1,428.27,5,3,2,532,Potential Loyalist
6c6422b3-7e45-42bd-a80e-a69134f07357,1955,1,1546.72,1,3,4,134,At-Risk
6c7eb84f-2d1c-4f2c-8358-2a3822c965ab,1290,1,409.75,2,3,2,232,Others
6c8d1405-eb83-4e46-a1f4-46d9469facd8,178,1,914.92,5,3,3,533,Potential Loyalist
6c95c0ea-cb0b-4645-8bde-f9e2fd1a0feb,1722,1,536.87,2,3,2,232,Others
6ce75fe2-952c-41f1-b85a-c162d2f6ffa0,1459,1,631.42,2,3,2,232,Others
6d3194cb-e7d8-4e9a-9ea0-263e5a46a550,1176,1,1579.38,3,3,4,334,Potential Loyalist
6d7ca131-9e96-41cd-9d9d-ea52b5998160,621,1,729.46,4,3,3,433,Potential Loyalist
6d8e3314-7360-418a-a1f8-1c5104607fa8,104,1,1443.26,5,3,4,534,Potential Loyalist
6d981421-12ba-4c67-bd41-3863d95c41f0,1642,1,1038.35,2,3,3,233,Others
6dc3f0a2-d7de-49d2-b254-8a8e6d9c5d61,1325,1,402.65,2,3,2,232,Others
6dc79bb8-b03a-4acd-8a03-5a0460d85cc8,1915,1,482.58,1,3,2,132,At-Risk
6dd61f67-4338-41fd-a55f-242e590d5936,432,1,1182.27,5,3,3,533,Potential Loyalist
6de91233-c724-4dc5-be1d-f4c4086b6456,467,1,2457.3,5,3,5,535,Potential Loyalist
6e02672b-2249-4e0f-bccd-77dc1df7fe6e,786,1,306.73,4,3,2,432,Potential Loyalist
6e20ee38-f56c-4ca2-a1c7-4e8bdcf9ec0e,462,1,459.54,5,3,2,532,Potential Loyalist
6e32bb25-acc6-49b9-a27e-6a0c39bdcdd4,1934,1,1509.59,1,3,4,134,At-Risk
6e7e1c94-a340-4c46-a83d-60eb9626081b,881,1,598.29,3,3,2,332,Potential Loyalist
6e82f16f-8276-4025-8c69-8e03be0c534d,1981,1,126.84,1,3,1,131,At-Risk
6e837469-ce85-4b2e-ac41-433ace23aacf,1622,1,1432.56,2,3,4,234,Others
6eba34f0-1479-4633-97c6-ede4296a8ca3,1647,1,2630.45,2,3,5,235,Others
6f03524b-4fce-4771-aa9e-5056011c45b6,1931,1,274.75,1,3,1,131,At-Risk
6f1d2a5e-7245-4940-952e-ee33c9fc490b,956,1,1457.56,3,3,4,334,Potential Loyalist
6f4f0362-8129-47e5-ae21-e0f1c1b3547f,2151,1,258.95,1,3,1,131,At-Risk
6f868726-4d1d-4d88-a075-9b25a77cac75,1065,1,1930.89,3,3,4,334,Potential Loyalist
6f8cd323-6412-442f-8635-363204753a83,1610,1,250.18,2,3,1,231,Others
6fb1abf9-b499-43a1-b184-892803ef803d,710,1,133.99,4,3,1,431,Potential Loyalist
6fb85e02-2d6f-4476-93c5-f95af3d078c1,1534,1,1751.18,2,3,4,234,Others
6feaf5a0-9352-42cc-bf20-53c74107710c,1718,1,1109.29,2,3,3,233,Others
70203519-0473-474b-8e85-6f0754d73d53,1186,1,3663.49,3,3,5,335,Potential Loyalist
702f275c-dfd8-4ac7-9c46-529a46e90b44,358,1,871.49,5,3,3,533,Potential Loyalist
7037594c-f157-4ef8-9872-3f93e04306a8,2061,1,907.63,1,3,3,133,At-Risk
70409ad6-6a61-4417-bc06-df4ed7fdb2d4,1889,1,1753.81,1,3,4,134,At-Risk
705e0a30-566d-4cc2-8a58-8e31a237fb2a,1537,1,1576.3,2,3,4,234,Others
707aa42d-2efc-475a-be8b-8cc324753f34,1383,1,392.38,2,3,2,232,Others
708775a2-8a43-4cb1-937a-a5c629f47146,1084,1,3229.61,3,3,5,335,Potential Loyalist
70990452-bf3c-452f-a46d-c64f2119f449,742,1,127.39,4,3,1,431,Potential Loyalist
70a024ee-ad77-40dc-ae49-1b3bf08bf4c6,1637,1,413.56,2,3,2,232,Others
70ecc016-fcc5-4c18-9a59-e5d0d089440c,1027,1,162.7,3,3,1,331,Potential Loyalist
70fcbeee-9038-452d-af1b-2b966c5ffc19,510,1,1561.16,4,3,4,434,Potential Loyalist
71172dfe-11b9-46b1-b370-08d583e66072,1970,1,2128.64,1,3,5,135,At-Risk
7134bf96-b15c-4958-847d-9bb4b9e3906a,966,1,586.91,3,3,2,332,Potential Loyalist
7139a07f-cdf0-439f-a3a7-8ffccc7cfa44,28,1,25.81,5,3,1,531,Potential Loyalist
7142a965-909e-4dbe-bf36-a529d5aa1d90,1747,1,462.13,2,3,2,232,Others
71561a87-d4ae-48d9-a6d2-0cc81a3de457,121,1,88.36,5,3,1,531,Potential Loyalist
715a6c39-4e71-47af-93ff-1976a87f4b2f,1603,1,1522.5,2,3,4,234,Others
715d8c96-af0d-40f5-8f81-3412e3661593,769,1,2858.84,4,3,5,435,Potential Loyalist
719b5959-c31d-4312-b74d-a2746ebc5395,982,1,1411.79,3,3,4,334,Potential Loyalist
719c7bb7-f948-4d2c-84da-729dc54e34d5,1826,1,1313.29,1,3,4,134,At-Risk
71c8a06d-00df-4af6-920d-97af7c01debf,1125,1,768.52,3,3,3,333,Potential Loyalist
72151ca4-7d67-48b0-9494-627ba64ac0a8,989,1,1033.43,3,3,3,333,Potential Loyalist
722d0f7c-b5c3-472e-a0c0-d5ed40144897,272,1,576.46,5,3,2,532,Potential Loyalist
727a900c-40b7-4368-a71b-381148faec6f,251,1,1375.75,5,3,4,534,Potential Loyalist
728e88ad-5b01-4f02-a12f-c52f09d62e16,1938,1,872.96,1,3,3,133,At-Risk
729bbacd-448f-4daa-9c59-2839b32a6ac3,1424,1,2869.41,2,3,5,235,Others
729e2d66-dd74-46b1-aac7-9e8cf389cc56,1868,1,828.23,1,3,3,133,At-Risk
73374b68-2013-4d56-8750-a3eaef509f13,1158,1,403.3,3,3,2,332,Potential Loyalist
73554abc-6678-434b-a199-a6f3a34e6bd9,859,1,836.62,4,3,3,433,Potential Loyalist
7368589f-0c81-400b-bf2b-e1204cfe6b2d,1082,1,3340.33,3,3,5,335,Potential Loyalist
738546c8-1f0f-41d8-b0a0-b701e5c0388c,1833,1,916.64,1,3,3,133,At-Risk
7389cd7a-8db1-4cfa-a9a4-8a40810efed7,593,1,245.61,4,3,1,431,Potential Loyalist
739b7a48-0ccb-4523-8868-f0471c8614e4,1649,1,2218.36,2,3,5,235,Others
73a2c1c9-8b98-494a-b353-df72234c3135,1699,1,834.17,2,3,3,233,Others
73acce27-cae4-4282-81f5-f5619271b0b0,2169,1,357.54,1,3,2,132,At-Risk
73b97598-538a-4f8f-b8f7-a9cac536d67e,104,1,1319.09,5,3,4,534,Potential Loyalist
73c7ad92-8743-4f9c-9050-9af734b60a57,1368,1,778.45,2,3,3,233,Others
73d23378-62a2-466a-928d-d02316807e67,1196,1,187.68,3,3,1,331,Potential Loyalist
73f5f755-fb57-42da-b409-c6c5abca5fc6,917,1,648.73,3,3,2,332,Potential Loyalist
7471d22a-a69a-4e89-ad42-9e415179b617,1298,1,280.38,2,3,1,231,Others
74cab180-c2b8-47f9-a37d-908334407d44,1638,1,170.77,2,3,1,231,Others
751d27b3-3ea4-492b-a38f-d52605052e58,478,1,1510.16,5,3,4,534,Potential Loyalist
758110bd-7bb8-4d6d-9048-59df6587d2c0,1788,1,771.39,1,3,3,133,At-Risk
75981f14-792d-4c97-b493-a296c72cef82,1127,1,1037.79,3,3,3,333,Potential Loyalist
75aec33c-43af-41ba-a0e0-7c8f51f2ad2e,749,1,1355.88,4,3,4,434,Potential Loyalist
76171519-7715-4fa2-90f5-45099a17ec35,126,1,48.67,5,3,1,531,Potential Loyalist
765a6b74-d05f-4d0b-ad76-cf349fbda756,920,1,237.48,3,3,1,331,Potential Loyalist
76bf38d5-a5d0-4a20-b94c-609c1022797e,9,1,1598.51,5,3,4,534,Potential Loyalist
77437510-a7a4-4b4f-94e8-462f2436a81f,1306,1,412.69,2,3,2,232,Others
774f7fb3-d951-4b63-814e-c3bbce24f081,2006,1,2454.58,1,3,5,135,At-Risk
779e8163-c7e6-4058-9413-212745202720,356,1,2091.01,5,3,5,535,Potential Loyalist
77cebd61-f756-4234-bba6-463cb93c142a,260,1,43.02,5,3,1,531,Potential Loyalist
77f410f5-2cc3-4148-b5e8-787e3d75bc59,413,1,1856.1,5,3,4,534,Potential Loyalist
7815746a-a9dd-491d-947a-12521d42f5b1,1625,1,261.29,2,3,1,231,Others
781a55db-069c-4288-b9cc-f89deda3b4f0,1447,1,1243.19,2,3,4,234,Others
782c8632-d5e7-446c-9251-8e1ef7b221cf,42,1,1491.13,5,3,4,534,Potential Loyalist
7832a439-5f6a-4c11-af53-9dfdf14bff4b,576,1,1287.81,4,3,4,434,Potential Loyalist
7837653d-e6c1-4a31-bcbb-7cdbfa1d2cdf,1202,1,428.98,3,3,2,332,Potential Loyalist
78393eee-c7c8-42f3-99e5-59861f82faf9,1050,1,856.86,3,3,3,333,Potential Loyalist
7865280f-b370-4ba3-a8b0-adead4f1331d,583,1,749.5,4,3,3,433,Potential Loyalist
78780f94-f0a0-48b1-9484-0da6475b5405,1116,1,951.39,3,3,3,333,Potential Loyalist
7881edcf-7e25-44ed-93be-50724dc58110,1825,1,1965.83,1,3,4,134,At-Risk
7885c74b-bed8-4edd-aaa2-f0aa816768ce,2000,1,2130.15,1,3,5,135,At-Risk
